Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,ITC,INDUSINDBK,INFY,JSWSTEEL,LTIM,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SHRIRAMFIN,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,ULTRACEMCO,WIPRO,KOTAKBANK
2019-09-19 09:15:00,142.55,361.89999,1412.7,1553.9,638.20001,2738.8501,3362.05,718.86499,189.925005,331.38243069,2621.8,452.04999,193.45,1582.4,546.51,1575.25,697.113718,524.775,1101.05,532.45001,2532.25,195.95,1812.75,386.60001,223.42985879,1282.25,820.70001,219.55,1557.1,1300.7,519.29999,5971.75,121.7,1269.49,124.3,113.14686938,530.16019397,801.84998,201.82230904,274.04999,411.14999,2101.95,251.3803152,124.2,34.464999,703.34998,1153.2,3866.3,120.75,1452.6
2019-09-20 09:15:00,149.10001,380.70001,1469.35,1671.0,680.34998,2929.25,3702.2,769.36499,201.925005,349.83617147,2867.0,463.29999,200.05,1637.95,567.56,1786.0199,747.960478,524.55,1199.6,563.84998,2862.8999,202.14999,1969.75,417.5,224.70417357,1419.6,805.0,238.10001,1525.35,1411.5,568.90002,6591.9502,119.85,1349.94,133.60001,110.3625,564.01886205,816.15002,222.40886656,301.70001,413.70001,2065.45,264.12469948,133.25,36.854999,700.84998,1263.55,4269.6499,122.975,1538.85
2019-09-23 09:15:00,152.39999,410.95001,1470.5,1802.75,725.5,2995.1499,4023.75,829.775,225.425005,341.59088408,3053.6499,448.89999,202.7,1611.7,553.45,1923.935,756.277217,516.45,1257.25,540.75,2820.3501,200.0,2039.75,446.29999,240.56232254,1511.55,764.34998,243.7,1470.1,1528.5,565.0,6897.8501,116.05,1371.32,136.3,105.91875,557.20665991,791.70001,227.45564214,313.75,409.45001,2015.8,270.34867652,127.9,37.735001,682.79999,1311.8,4391.1001,119.675005,1640.6
2019-09-24 09:15:00,148.05,413.85001,1453.1,1765.9,704.40002,2958.1499,3961.75,824.07002,230.649995,342.22890321,3080.2,450.25,198.14999,1629.65,557.05,1843.425,746.715454,523.7,1253.8,551.04999,2755.95,197.8,2050.45,440.89999,241.64784051,1516.3,794.04999,233.35001,1477.1,1481.3,558.75,7009.1001,115.15,1343.07,133.5,107.128125,574.96784702,795.15002,227.13412941,302.60001,409.64999,2044.7,271.6824,130.89999,37.079999,703.84998,1292.65,4318.0,120.35,1618.1
2019-09-25 09:15:00,147.55,414.79999,1427.55,1751.8,694.95001,2941.0,3930.8999,825.55996,232.600005,335.35782221,3036.0,434.60001,192.60001,1633.45,554.67,1760.01,721.267179,526.925,1239.7,557.84998,2704.25,189.89999,2051.5,434.20001,233.6715739,1503.9,792.65002,234.39999,1494.15,1450.1,534.70001,6638.5,116.9,1345.85,131.45,111.796875,575.35004978,796.54999,217.21594884,280.25,406.75,2088.45,276.07872508,123.05,36.204999,705.90002,1268.9,4277.8501,119.4,1601.6
2019-09-26 09:15:00,152.7,419.14999,1429.2,1770.95,699.90002,2970.3,4000.8,846.45996,240.024995,337.71362141,3092.8,438.45001,203.3,1675.05,554.97,1791.1551,740.838922,522.575,1242.5,569.29999,2760.1001,195.95,2034.4,451.95001,236.36178456,1548.0,782.54999,235.45,1508.25,1489.85,566.95001,6857.4502,116.55,1393.46,137.05,112.078125,583.10651757,816.40002,214.78024634,281.85001,411.95001,2087.6001,276.52327652,124.5,37.575,713.70001,1288.3,4395.6001,118.550005,1626.85
2019-09-27 09:15:00,149.45,408.60001,1400.55,1776.3,700.59998,2957.5,4057.3999,855.03496,234.899995,342.6706352,3015.1001,439.39999,199.35001,1660.45,546.16,1779.24,724.105813,520.525,1244.2,582.29999,2729.1499,190.7,2010.9,449.20001,238.76883304,1480.8,782.20001,232.2,1520.5,1472.65,555.09998,6773.7002,117.05,1374.09,131.5,111.43125563,588.61473382,842.5,213.36753889,281.20001,401.70001,2056.1499,278.54856508,119.9,35.964999,704.29999,1284.05,4395.1499,118.300005,1643.5
2019-09-30 09:15:00,145.85001,413.95001,1395.5,1762.15,685.0,2941.8,4046.05,851.3,235.050005,360.29003042,2944.1499,425.5,199.85001,1665.5,540.45,1776.5199,727.193452,540.3,1227.45,601.15002,2704.75,191.35001,1981.95,433.70001,245.28200693,1383.55,805.65002,229.95,1511.25,1474.25,547.15002,6715.7998,117.5,1388.965,131.8,111.965625,599.04662093,846.40002,208.69099009,270.79999,389.45001,2099.3,272.670336,117.45,36.05,714.5,1273.05,4341.25,119.9,1644.45
2019-10-01 09:15:00,143.64999,404.04999,1369.25,1766.1,679.15002,2910.0,3992.3999,845.83496,246.949995,344.48656375,2919.55,412.64999,194.10001,1622.55,537.87,1782.685,690.39059,529.775,1248.8,598.20001,2688.3501,189.75,1990.3,424.60001,241.55343738,1298.05,793.54999,222.64999,1505.55,1464.05,556.70001,6782.0,117.05,1368.155,128.2,110.53125,586.74868505,827.65002,203.65395732,255.95,386.54999,2059.95,267.38486852,115.3,35.154999,704.95001,1280.6,4212.6001,116.75,1648.2
2019-10-03 09:15:00,143.55,403.89999,1379.1,1748.95,668.40002,2897.8999,3959.8,844.64502,265.79999,338.54796696,2902.95,418.10001,186.75,1628.35,535.43,1828.465,676.944333,538.4,1223.55,592.90002,2667.45,182.60001,1962.05,427.29999,246.98107443,1255.5,785.59998,221.55,1505.05,1458.05,562.70001,6754.0498,116.75,1370.985,128.10001,111.99375563,589.51403443,830.65002,201.14031234,254.14999,388.14999,2060.25,269.459544,122.4,33.960001,702.5,1295.5,4146.7998,117.925005,1615.75
2019-10-04 09:15:00,140.0,394.60001,1400.45,1724.4,656.40002,2863.55,3903.95,830.075,257.774995,333.24742858,2845.1499,418.35001,185.8,1622.25,523.54,1799.9,651.794854,539.55,1189.7,584.45001,2668.3,182.10001,1944.2,413.89999,242.82776161,1265.3,793.45001,214.64999,1507.95,1424.9,564.25,6649.6001,117.4,1344.1,129.55,110.559375,588.18756603,824.25,198.67538142,249.95,386.04999,2079.3501,262.98857308,119.65,33.310001,708.15002,1250.9,3979.55,118.85,1563.15
2019-10-07 09:15:00,135.8,395.25,1410.65,1725.15,673.45001,2892.3,3900.8999,822.0,245.324995,335.25966391,2953.3501,408.25,184.39999,1646.65,523.29,1800.06,646.416331,537.2,1186.9,575.45001,2674.0,182.3,1940.05,416.10001,237.77768988,1241.05,789.54999,208.0,1479.95,1397.85,552.95001,6629.8501,115.95,1360.335,126.55,110.53125,589.08686664,827.90002,206.92754148,249.10001,379.89999,2047.7,262.49460508,117.5,32.479999,704.79999,1259.0,3870.3999,118.525,1555.65
2019-10-09 09:15:00,139.0,400.45001,1425.05,1773.45,686.29999,2891.8501,4023.8999,831.825,246.425005,352.78092047,3058.5,423.35001,185.35001,1650.6,532.68,1823.935,667.731158,525.55,1228.15,580.5,2604.3501,186.05,1948.0,436.70001,233.24681175,1308.65,783.65002,212.8,1500.1,1426.25,576.54999,6719.5498,117.25,1385.83,125.85,111.20625,595.67424363,837.25,218.9306834,260.95001,383.95001,2020.1,266.69333308,120.9,33.645001,711.04999,1230.3,4043.55,118.875,1612.35
2019-10-10 09:15:00,137.39999,399.89999,1412.25,1778.6,672.95001,2886.25,3948.8999,820.18496,244.949995,370.30218684,3037.75,422.14999,184.55,1667.15,526.7,1805.25,693.826815,531.75,1200.55,583.79999,2601.8501,182.25,1968.75,423.70001,229.56544849,1228.5,783.04999,213.75,1473.85,1425.1,566.04999,6605.4502,117.25,1381.985,125.5,111.99375563,612.76095528,827.20001,210.81492267,254.14999,387.04999,2004.45,263.43312452,116.8,32.995001,711.29999,1234.7,3976.3,119.6,1584.8
2019-10-11 09:15:00,136.95,409.04999,1448.1,1790.25,672.70001,2898.8,3973.2,816.94502,244.0,375.84812097,3081.95,441.35001,189.05,1689.95,530.28,1820.115,688.647557,539.75,1198.8,590.65002,2597.8501,187.2,2004.65,428.54999,230.27340114,1223.2,814.79999,217.25,1476.4,1427.7,560.09998,6698.8999,116.7,1403.24,129.0,113.0625,608.19700467,839.59998,206.68397123,254.55,386.29999,1986.85,268.76797892,121.3,33.9,721.45001,1243.6,4077.2,119.725,1587.75
2019-10-14 09:15:00,147.10001,407.45001,1451.75,1798.7,683.5,2958.05,3883.3,808.225,242.975005,386.30197992,3109.6499,440.89999,190.10001,1683.7,530.38,1832.7949,695.868694,543.4,1204.4,582.29999,2609.2,188.7,2014.25,428.85001,230.41500112,1250.6,786.09998,221.45,1482.0,1423.95,568.65002,6821.1001,117.75,1416.9,135.25,111.59999438,610.62511633,828.70001,203.55652922,255.45,394.64999,2021.0,272.423352,127.85,34.485001,720.75,1248.95,4170.2998,121.725,1585.5
2019-10-15 09:15:00,155.0,413.75,1483.75,1803.1,690.04999,3011.95,3879.45,803.58501,245.149995,376.58430822,3181.1001,446.54999,191.14999,1693.1,536.93,1919.91,700.89858,542.25,1223.05,592.75,2675.7,192.55,2064.3999,431.85001,233.71878018,1272.25,768.29999,219.64999,1491.65,1432.25,583.40002,6985.75,119.4,1408.68,138.64999,113.203125,613.39046571,838.04999,204.62823832,258.45001,396.79999,2037.3,274.399224,126.95,34.920001,720.5,1272.1,4206.5,121.824995,1615.6
2019-10-16 09:15:00,160.14999,410.0,1483.2,1765.7,693.40002,3023.7,4016.3999,813.42998,256.20001,378.15485084,3176.75,446.79999,194.55,1720.2,540.29,1922.06,727.940466,550.45,1221.1,610.59998,2602.3501,187.95,2071.0,435.29999,229.99021064,1274.5,771.45001,220.3,1528.2,1424.2,584.25,6975.0,117.4,1435.15,141.64999,111.684375,617.07759823,877.34998,202.5627626,256.04999,399.70001,2046.4,272.22575492,125.85,34.739999,727.70001,1274.55,4285.2998,124.449995,1605.55
2019-10-17 09:15:00,162.55,409.14999,1487.3,1812.3,710.29999,3111.5,4106.7998,831.66504,256.649995,378.74381045,3247.8501,446.29999,199.39999,1722.95,545.48,2049.185,721.665556,546.525,1220.0,615.15002,2629.2,188.8,2103.8501,440.60001,232.06689065,1340.1,769.5,222.95,1499.15,1424.35,593.29999,7123.8999,118.7,1451.685,141.39999,111.20625,627.93665313,902.90002,208.54484794,265.45001,401.5,2030.95,276.07872508,139.5,35.610001,724.34998,1277.05,4260.4502,123.925005,1604.55
2019-10-18 09:15:00,175.10001,421.70001,1507.85,1816.75,709.54999,3087.05,4137.6499,826.59502,260.149995,376.43708059,3252.3501,444.14999,205.95,1738.0,544.97,2027.59,743.528184,547.75,1229.0,608.45001,2646.1499,187.39999,2106.8501,437.79999,232.68044018,1342.65,767.84998,223.35001,1610.6,1447.8,593.29999,7302.2998,121.05,1483.545,143.5,113.934375,636.86221172,925.95001,213.61110914,269.64999,401.64999,2057.3501,278.597952,136.85001,35.960001,734.20001,1300.6,4295.2998,124.449995,1615.25
2019-10-22 09:15:00,178.64999,420.75,1519.4,1780.2,712.75,3122.3,4034.1499,800.88501,267.04999,367.2102102,3248.05,453.89999,208.8,1741.15,562.15,1997.885,753.040155,532.225,1239.3,611.29999,2674.6499,185.75,2127.3501,451.14999,234.94587925,1341.0,643.54999,219.7,1610.75,1442.55,595.79999,7256.25,120.9,1502.0,144.25,115.340625,635.87298104,989.15002,217.7615462,270.5,405.45001,2051.3999,278.350968,131.75,35.45,717.65002,1329.45,4249.2998,126.775,1628.85
2019-10-23 09:15:00,176.45,396.10001,1513.75,1767.4,714.84998,3162.6499,4038.3501,807.09502,263.54999,353.71344395,3294.7,454.25,208.8,1735.35,565.34,2052.1199,740.19154,547.575,1241.6,607.84998,2712.8999,185.10001,2133.25,455.10001,236.97535297,1332.6,650.59998,222.7,1645.35,1431.8,591.84998,7440.25,121.05,1498.3,141.89999,116.015625,626.09308687,985.95001,209.9672982,275.45001,405.20001,2070.1001,275.48596348,132.64999,35.620001,726.59998,1348.65,4251.2998,127.175005,1613.65
2019-10-24 09:15:00,179.0,399.14999,1536.8,1790.5,707.70001,3167.8501,4026.1499,809.1,256.524995,365.49243995,3283.8,446.85001,205.2,1764.05,565.06,2103.235,702.790986,559.525,1236.1,615.34998,2696.0,181.35001,2133.3501,454.75,235.08747922,1283.0,635.34998,222.85001,1659.2,1432.25,581.04999,7391.3999,120.2,1466.6,140.7,114.80625563,645.90018288,969.65002,208.65201885,262.5,405.95001,2082.0,277.70881948,133.5,35.989999,726.34998,1374.55,4311.5498,124.800005,1613.2
2019-10-25 09:15:00,183.39999,399.79999,1529.65,1792.6,710.09998,3143.3501,3978.8999,800.15,263.399995,366.2286272,3259.1001,461.04999,202.85001,1759.5,557.12,2132.365,700.201357,565.25,1237.7,619.65002,2668.8999,182.10001,2139.75,469.54999,236.36178456,1276.65,648.84998,219.35001,1668.3,1434.4,591.5,7422.1001,118.8,1481.34,139.85001,113.82188063,644.9109522,993.95001,216.46575247,281.79999,417.75,2115.7,276.47389948,147.7,36.5,726.75,1319.9,4189.8999,126.824995,1593.0
2019-10-29 09:15:00,195.55,398.95001,1431.0,1814.25,738.45001,3180.75,4047.25,815.08999,261.45001,353.27171197,3352.5,473.04999,209.75,1754.35,560.5,2204.94,711.90458,569.875,1242.5,610.75,2701.55,184.3,2160.2,477.39999,239.0520141,1315.3,650.65002,234.25,1697.95,1461.1,611.79999,7721.2998,119.9,1469.975,142.14999,113.090625,659.65948226,1014.35,223.8118312,280.64999,421.95001,2194.8501,279.98105252,172.45,39.020001,754.75,1332.6,4117.7002,127.6,1575.55
2019-10-30 09:15:00,195.75,398.10001,1461.95,1821.3,747.40002,3222.8999,3992.0,808.23999,262.54999,361.17347475,3290.1001,465.0,206.25,1736.6,551.98,2251.15,732.024174,573.375,1248.35,632.45001,2684.5,187.2,2169.3999,471.14999,244.85721645,1297.2,660.59998,234.39999,1696.5,1474.25,616.54999,7556.9502,120.95,1496.78,140.55,112.471875,665.07776845,999.79999,225.11736774,289.89999,429.64999,2252.8,288.230328,171.89999,38.8,754.40002,1316.15,4122.7002,127.375,1578.9
2019-10-31 09:15:00,199.64999,395.79999,1484.8,1809.6,736.34998,3247.3501,4027.55,813.43501,263.29999,367.35743784,3266.6001,466.85001,207.55,1755.05,556.64,2253.81,765.689606,581.375,1230.35,626.20001,2704.2,187.89999,2175.3501,463.04999,243.20532692,1313.2,685.59998,228.0,1721.85,1473.05,606.45001,7559.3999,122.4,1494.7,141.7,111.57188063,658.44542643,991.5,221.87301201,312.39999,433.39999,2269.6499,313.175712,177.7,38.054999,739.0,1331.2,4143.2002,129.649995,1574.5
2019-11-01 09:15:00,200.45,389.75,1460.0,1766.35,748.29999,3232.6499,4069.8501,838.475,259.70001,366.17952842,3268.55,469.20001,207.10001,1743.15,551.32,2197.615,772.611948,576.0,1240.05,612.70001,2707.1499,193.75,2179.3501,462.25,246.65069652,1379.85,687.90002,237.60001,1684.5,1449.4,589.75,7618.6499,121.5,1495.98,144.14999,110.98125,655.09553165,997.5,222.9349783,313.54999,437.54999,2200.8999,301.27109308,175.05,39.95,760.45001,1301.9,4162.75,129.300005,1579.9
2019-11-04 09:15:00,200.89999,391.0,1414.75,1785.9,742.59998,3212.05,4113.0,870.65996,261.100005,371.03837409,3239.8501,468.29999,215.0,1735.15,559.56,2174.0699,780.679682,577.95,1236.85,593.29999,2643.5,197.95,2158.1499,470.5,246.13154068,1352.3,709.0,250.2,1659.3,1452.2,586.40002,7424.0,120.55,1481.335,147.39999,109.546875,655.43276938,998.70001,221.97044011,314.29999,437.95001,2193.95,302.90118748,172.2,40.914999,769.5,1298.8,4238.7002,128.300005,1571.05
2019-11-05 09:15:00,200.55,390.0,1414.95,1793.85,738.04999,3246.3,4227.7998,884.575,258.75,376.87880275,3231.75,467.85001,211.14999,1687.45,563.14,2128.715,765.540183,579.35,1239.5,583.65002,2665.0,198.60001,2172.1499,468.35001,248.16099552,1320.1,696.09998,246.05,1667.35,1439.8,580.15002,7389.0,120.6,1465.02,146.35001,109.91249438,650.7788887,969.79999,221.98018292,319.20001,429.89999,2201.8501,296.874768,172.0,40.395001,773.25,1283.8,4147.3999,129.25,1553.9
2019-11-06 09:15:00,207.55,391.0,1413.9,1797.6,747.25,3248.3,4188.1499,877.28496,261.95001,364.60901525,3227.8501,480.85001,212.39999,1705.35,572.54,2160.5551,770.171692,574.175,1256.65,584.95001,2678.3501,201.5,2179.45,480.70001,246.69791224,1343.0,712.29999,248.25,1645.15,1453.05,579.79999,7311.1499,120.65,1464.965,144.64999,109.74375563,645.2032249,968.95001,222.02889697,317.54999,427.89999,2188.5,296.28199652,174.5,40.445001,771.90002,1156.1,4135.6499,128.425005,1571.05
2019-11-07 09:15:00,209.14999,390.45001,1463.9,1826.95,734.75,3265.8501,4225.8501,883.29004,256.600005,364.90348033,3223.8,471.85001,212.5,1718.0,574.21,2142.3949,774.753359,574.225,1263.7,580.15002,2660.8501,205.2,2138.25,478.54999,250.94562819,1381.9,720.09998,252.64999,1668.0,1435.05,580.34998,7287.1499,119.55,1471.125,142.05,109.2375,655.85993717,986.45001,224.56202757,318.14999,440.60001,2185.3501,297.22055548,171.5,40.310001,769.70001,1167.2,4187.3999,129.824995,1584.0
2019-11-08 09:15:00,208.05,386.14999,1418.6,1794.85,725.5,3245.55,4159.4502,881.88496,251.375,362.35135472,3158.0,462.5,209.25,1699.95,564.42,2168.965,770.918706,575.05,1255.6,567.90002,2646.95,203.85001,2086.3999,489.45001,245.89555646,1422.8,708.15002,250.0,1652.6,1423.0,580.0,7200.5498,117.4,1447.13,138.3,107.80311938,649.96951815,982.20001,217.52771876,316.0,422.10001,2129.95,291.63871708,169.05,39.795001,771.34998,1156.75,4147.25,128.199995,1600.25
2019-11-11 09:15:00,210.85001,387.89999,1419.0,1773.95,733.70001,3237.3501,4169.0498,890.32998,258.79999,364.65808458,3119.55,454.85001,209.85001,1710.55,563.15,2137.69,764.046155,572.975,1264.75,571.0,2594.0,200.14999,2081.3501,496.79999,244.90443218,1445.05,704.40002,251.89999,1629.4,1417.0,575.0,7137.2998,118.25,1410.845,139.10001,107.859375,642.01070773,969.95001,218.22920108,318.25,421.45001,2100.95,291.39173308,172.0,40.145001,770.40002,1155.7,4137.0498,128.225005,1616.9
2019-11-13 09:15:00,198.2,370.79999,1388.65,1770.45,711.20001,3206.0,4144.5498,897.83496,255.050005,361.8115037,3269.75,447.89999,207.25,1672.5,552.63,2135.2199,736.605841,569.3,1257.55,589.15002,2589.1001,193.14999,2091.0,485.75,239.61838567,1414.2,691.34998,248.75,1650.05,1393.0,574.70001,7154.6001,118.3,1423.325,138.2,106.453125,662.02014637,988.15002,220.48953299,306.79999,412.0,2178.6001,286.007472,170.60001,39.789999,757.04999,1159.05,4115.6001,126.550005,1605.8
2019-11-14 09:15:00,202.3,369.10001,1419.15,1771.85,715.90002,3233.3,4210.5498,906.18496,257.32501,355.82383758,3230.8,451.39999,202.35001,1656.5,546.81,2155.815,731.028155,573.9,1273.9,586.34998,2591.6499,188.5,2069.05,498.64999,239.66556363,1375.1,705.29999,245.75,1630.4,1380.45,578.45001,7247.1499,118.55,1423.135,136.2,105.75,657.72598594,999.90002,221.60021333,306.0,410.20001,2196.8,291.935088,167.05,39.195001,758.34998,1169.1,4003.3999,126.375,1597.6
2019-11-15 09:15:00,203.60001,366.29999,1397.25,1760.7,716.90002,3215.3501,4187.6001,905.78496,253.274995,385.81118842,3195.55,463.25,201.14999,1747.7,546.16,2132.4051,752.143768,571.15,1277.9,577.5,2543.2,187.75,2057.7,499.85001,236.59776878,1359.0,703.90002,244.75,1690.8,1377.65,583.04999,7147.2002,117.35,1429.555,135.55,105.55311938,661.36815342,1002.85,219.84650754,321.89999,415.04999,2174.45,294.157944,168.55,39.45,751.95001,1158.45,4077.3999,126.275,1622.75
2019-11-18 09:15:00,201.14999,365.64999,1403.95,1739.0,722.95001,3156.8999,4154.8999,910.425,260.875,401.66377351,3140.8999,460.60001,200.3,1735.95,547.4,2147.74,766.436621,570.55,1262.05,570.45001,2502.8999,193.60001,2056.2,498.35001,236.69217191,1374.4,705.20001,249.60001,1706.1,1364.5,573.70001,7098.4502,117.45,1408.555,133.89999,107.24061938,656.12972735,1000.05,219.47628076,325.10001,424.54999,2152.6001,301.61685092,170.10001,41.004999,751.79999,1158.8,4126.3501,124.725,1627.2
2019-11-19 09:15:00,199.7,364.04999,1410.95,1721.35,747.79999,3161.05,4135.75,915.27998,259.475005,431.25850097,3120.3501,472.10001,199.60001,1732.7,548.6,2174.735,783.020357,567.325,1271.9,570.70001,2468.95,192.35001,2037.75,493.5,235.32346344,1392.75,712.84998,247.89999,1693.35,1365.75,560.65002,7045.4502,117.35,1411.71,133.25,109.940625,678.85955035,936.54999,219.42756671,330.39999,425.89999,2108.8,298.85064,167.75,40.175,763.15002,1163.2,4100.1499,125.199995,1623.8
2019-11-20 09:15:00,205.7,366.70001,1421.55,1723.5,748.75,3162.3999,4138.5498,907.925,272.29999,429.24623618,3116.3,482.60001,203.05,1763.6,567.73,2148.9801,786.506423,566.4,1273.35,574.70001,2470.5,190.75,2026.5,495.0,236.64497506,1469.3,713.0,248.7,1728.4,1380.8,560.45001,7152.75,117.05,1422.865,133.7,110.30625563,695.90129697,939.70001,219.50550919,328.79999,450.0,2108.55,303.09875492,167.39999,39.870001,771.40002,1162.85,4114.0498,124.449995,1599.45
2019-11-21 09:15:00,205.5,372.10001,1455.45,1720.35,737.40002,3188.3501,4123.6499,905.50996,257.04999,418.44882318,3072.6499,485.5,196.60001,1747.05,575.85,2195.46,775.84901,568.3,1283.35,589.25,2443.45,188.60001,2048.6499,498.25,231.92529068,1446.15,713.25,245.25,1691.8,1392.7,551.79999,7019.0498,115.3,1417.945,131.14999,110.41875,691.38231139,929.59998,219.96342126,331.35001,447.14999,2118.1001,298.15907492,164.14999,38.510001,765.15002,1148.25,4077.25,123.775,1595.25
2019-11-22 09:15:00,203.45,371.45001,1451.6,1682.75,732.09998,3152.3501,4078.3,903.92998,254.699995,412.90287923,3022.6499,478.85001,199.0,1733.35,574.25,2275.3199,790.042281,557.375,1264.75,586.40002,2441.6001,190.25,2028.35,496.79999,233.76595815,1446.15,693.20001,251.25,1687.3,1378.65,546.0,7060.4502,117.8,1417.15,133.85001,111.796875,695.38419912,942.65002,222.36989532,329.29999,452.10001,2071.7,295.98563548,162.35001,40.0,754.20001,1135.6,4081.1499,121.550005,1569.1
2019-11-25 09:15:00,215.2,374.70001,1450.35,1710.7,754.75,3195.6499,4141.7002,917.5,253.699995,443.08655649,3040.6001,483.5,200.7,1764.05,584.13,2326.1301,819.624055,562.375,1271.1,597.79999,2479.0,199.25,2062.3999,497.79999,233.86036128,1496.85,698.09998,260.14999,1670.85,1380.85,547.79999,7236.1001,118.1,1448.68,130.95,111.71250563,702.15143623,951.59998,223.36366194,336.10001,458.95001,2081.5,298.50485252,166.10001,41.95,763.54999,1163.6,4113.4502,121.5,1603.65
2019-11-26 09:15:00,210.60001,370.39999,1458.4,1710.3,752.25,3178.1499,4098.3501,912.12998,248.324995,424.38741996,3055.25,478.54999,197.75,1784.25,593.17,2280.5699,787.90082,554.025,1275.05,597.59998,2494.6001,198.7,2058.3501,510.70001,235.18186347,1515.9,690.59998,253.25,1679.1,1363.0,538.59998,7125.0,116.65,1452.44,130.25,109.34999438,701.56689083,958.95001,217.34260537,335.5,450.75,2046.65,295.886832,163.39999,42.414999,763.59998,1166.1,4112.8501,118.775,1604.4
2019-11-27 09:15:00,213.55,372.95001,1463.95,1715.35,752.90002,3212.05,4118.3501,922.84502,252.949995,425.36900296,3091.1001,468.0,201.0,1811.35,594.4,2302.165,784.962554,564.125,1278.4,584.95001,2523.25,203.0,2093.25,505.5,233.10521178,1526.35,695.75,252.95,1660.35,1335.5,539.95001,7294.3999,115.75,1456.27,132.64999,109.74375563,705.88353378,948.20001,221.45407118,343.54999,458.75,2054.3,303.64213948,165.89999,42.135001,767.54999,1167.15,4234.6499,120.025,1617.9
2019-11-28 09:15:00,213.10001,372.60001,1444.5,1714.6,750.59998,3196.3999,4102.0498,924.00996,255.0,428.60820723,3098.25,468.35001,205.85001,1793.0,595.35,2309.16,796.964623,566.325,1265.3,576.20001,2466.3,204.10001,2087.1499,519.15002,232.86922756,1568.25,701.84998,263.95001,1664.15,1349.9,541.95001,7261.25,115.55,1465.955,133.14999,110.33436938,710.58237948,971.15002,223.04214921,349.29999,457.35001,2077.3501,314.85521308,164.8,43.210001,766.25,1169.5,4294.7002,119.9,1615.0
2019-11-29 09:15:00,214.89999,382.04999,1441.2,1706.15,739.04999,3176.0,4074.2,911.025,255.774995,434.30140827,3057.7,466.70001,205.25,1786.2,582.77,2288.14,783.916744,563.825,1274.95,571.5,2433.55,200.14999,2035.3,512.59998,232.58603705,1569.1,696.34998,261.54999,1689.65,1330.55,530.54999,7245.8501,116.35,1445.395,131.75,108.73125,697.47507304,960.04999,219.64190853,341.85001,449.85001,2053.25,319.25150852,161.5,42.75,761.45001,1159.7,4259.1001,118.85,1615.2
2019-12-02 09:15:00,209.0,377.75,1416.25,1738.25,744.29999,3159.25,3950.45,894.82998,250.024995,450.15397372,3069.7,464.0,205.85001,1785.05,574.34,2171.31,804.036338,562.65,1265.75,569.40002,2406.95,200.8,2043.2,510.89999,231.21733802,1576.0,692.70001,268.29999,1636.65,1333.35,534.15002,7139.3501,115.3,1455.765,128.10001,107.66249438,713.37021138,943.84998,213.83519377,338.5,440.0,2021.05,312.97811492,161.05,42.085001,748.45001,1153.8,4276.25,119.300005,1633.0
2019-12-03 09:15:00,207.85001,361.95001,1404.4,1736.45,733.40002,3259.75,3964.55,908.975,247.25,450.64476522,3048.3,464.25,205.60001,1795.15,571.67,2137.275,779.185654,562.275,1255.4,584.75,2422.3999,196.0,2028.45,509.35001,230.36779483,1544.7,698.34998,257.25,1617.35,1313.2,522.90002,7138.7998,114.55,1435.35,127.65,106.53749438,709.95286905,963.40002,212.46145756,336.25,433.60001,2051.0,310.60706852,158.2,39.964999,746.25,1158.15,4211.7002,118.4,1646.75
2019-12-04 09:15:00,212.45,367.85001,1470.25,1720.3,739.84998,3251.1499,3990.8501,903.025,250.600005,452.90238649,3049.25,470.0,202.75,1809.4,575.57,2140.8,782.273343,562.75,1251.65,583.65002,2439.0,201.10001,2048.0,529.25,229.5182422,1544.3,708.84998,259.79999,1672.05,1285.1,525.54999,7076.1001,114.8,1430.625,130.05,105.97499438,698.17203102,972.25,212.21788731,341.85001,443.70001,2078.5,315.05278052,169.39999,40.929999,758.79999,1174.65,4197.1499,121.1,1651.25
2019-12-05 09:15:00,208.39999,368.39999,1483.2,1715.85,729.25,3243.1001,3990.8501,896.55,245.925005,439.11116497,3082.8999,461.60001,196.39999,1801.5,574.32,2141.7051,766.237407,560.90002,1245.6,575.90002,2396.6001,198.55,2037.45,528.09998,233.10521178,1509.75,714.84998,251.45,1643.55,1302.2,524.75,7012.8501,114.1,1428.965,128.89999,105.35625,697.34017795,966.40002,216.05655445,336.20001,436.70001,2121.3,311.79261148,166.10001,39.979999,764.90002,1184.25,4160.9502,121.85,1649.3
